chapter_no,chapter_title,card_no_in_chapter,theme_title,category,tags,card_variant,recommended_time,title,key_idea,explanation,exercise_steps_json,duration_seconds,difficulty,status,tags_curated,pack,is_free_top300
42,LUCRURI PE CARE OAMENII SANATOSI  EMOTIONAL STIU CUM   -.I -.I SALEFACA,11,Iubi / Ceva / Lucru,Rutină & Disciplină,iubi|ceva|lucru|claritate|actiune|obiceiuri,CRISIS,CRISIS,Moment greu: Iubi / Ceva / Lucru,"Oprește spirala: revino în corp, clarifică următorul pas, apoi acționează.","Când ești copleșit, nu rezolvi tot. Reduci intensitatea cu 30% și alegi o singură mișcare sigură.","[""Respiră 4–4–6 (inspir 4, țin 4, expir 6) de 5 ori."", ""Numește starea: „Simt ___, nu sunt ___”."", ""Următorul pas sigur: un mesaj, un pahar cu apă, 2 minute de ordine.""]",90,easy,published,disciplina|rutina|claritate|obiceiuri,CRISIS,0
61,LUCRURI PE CARE LE ASTEPTAM  DE LA CEILALTI (DAR PE  CARE RAREORI NE GANDIMSALE SCHIMBAM NOi iNSINE),8,Daca / Numim / Unii,Rutină & Disciplină,daca|numim|unii|claritate|actiune|obiceiuri,CRISIS,CRISIS,Moment greu: Daca / Numim / Unii,"Oprește spirala: revino în corp, clarifică următorul pas, apoi acționează.","Când ești copleșit, nu rezolvi tot. Reduci intensitatea cu 30% și alegi o singură mișcare sigură.","[""Respiră 4–4–6 (inspir 4, țin 4, expir 6) de 5 ori."", ""Numește starea: „Simt ___, nu sunt ___”."", ""Următorul pas sigur: un mesaj, un pahar cu apă, 2 minute de ordine.""]",90,easy,published,disciplina|rutina|claritate|obiceiuri,CRISIS,0
53,DE CE VREA SUFLETUL,2,Vrea / Trup / Poate,Rutină & Disciplină,vrea|trup|poate|claritate|actiune|obiceiuri,CRISIS,CRISIS,Moment greu: Vrea / Trup / Poate,"Oprește spirala: revino în corp, clarifică următorul pas, apoi acționează.","Când ești copleșit, nu rezolvi tot. Reduci intensitatea cu 30% și alegi o singură mișcare sigură.","[""Respiră 4–4–6 (inspir 4, țin 4, expir 6) de 5 ori."", ""Numește starea: „Simt ___, nu sunt ___”."", ""Următorul pas sigur: un mesaj, un pahar cu apă, 2 minute de ordine.""]",90,easy,published,disciplina|rutina|claritate|obiceiuri,CRISIS,0
33,CUM SA NU TE MAI PREOCUPI DE MODUL IN CARE ARATA VIATA TA  SI SA iNCEPI SA TE  CONCENTREZIASUPRA FELULUI iN CARE TE SIMTI IN VIATA TA,18,Lasa / Intre / Intr,Rutină & Disciplină,lasa|intre|intr|claritate|actiune|obiceiuri,CRISIS,CRISIS,Moment greu: Lasa / Intre / Intr,"Oprește spirala: revino în corp, clarifică următorul pas, apoi acționează.","Când ești copleșit, nu rezolvi tot. Reduci intensitatea cu 30% și alegi o singură mișcare sigură.","[""Respiră 4–4–6 (inspir 4, țin 4, expir 6) de 5 ori."", ""Numește starea: „Simt ___, nu sunt ___”."", ""Următorul pas sigur: un mesaj, un pahar cu apă, 2 minute de ordine.""]",90,easy,published,disciplina|rutina|claritate|obiceiuri,CRISIS,0
9,DOUA.zECI DE SEMNE CARE iTI ARATA CA VIATA TA E MAI BUNA  DECATCREZI,6,Poti / Manca / Face,Rutină & Disciplină,poti|manca|face|claritate|actiune|obiceiuri,CRISIS,CRISIS,Moment greu: Poti / Manca / Face,"Oprește spirala: revino în corp, clarifică următorul pas, apoi acționează.","Când ești copleșit, nu rezolvi tot. Reduci intensitatea cu 30% și alegi o singură mișcare sigură.","[""Respiră 4–4–6 (inspir 4, țin 4, expir 6) de 5 ori."", ""Numește starea: „Simt ___, nu sunt ___”."", ""Următorul pas sigur: un mesaj, un pahar cu apă, 2 minute de ordine.""]",90,easy,published,disciplina|rutina|claritate|obiceiuri,CRISIS,0
71,OPTSPREZECE MEMENTOURI PENTRU CEI CARE NU STIU CE SA FACA CU VIATA LOR,10,Mult / Greu / Gande,Rutină & Disciplină,mult|greu|gande|claritate|actiune|obiceiuri,CRISIS,CRISIS,Moment greu: Mult / Greu / Gande,"Oprește spirala: revino în corp, clarifică următorul pas, apoi acționează.","Când ești copleșit, nu rezolvi tot. Reduci intensitatea cu 30% și alegi o singură mișcare sigură.","[""Respiră 4–4–6 (inspir 4, țin 4, expir 6) de 5 ori."", ""Numește starea: „Simt ___, nu sunt ___”."", ""Următorul pas sigur: un mesaj, un pahar cu apă, 2 minute de ordine.""]",90,easy,published,disciplina|rutina|claritate|obiceiuri,CRISIS,0
41,"LUCRURI PE CARE TREBUIE SA LE AFLi DESPRE TINE INAINTE DE A TRAI VIATA PE CARE , TI-O DORESTI",19,Chiar / Daca / Faci,Rutină & Disciplină,chiar|daca|faci|claritate|actiune|obiceiuri,CRISIS,CRISIS,Moment greu: Chiar / Daca / Faci,"Oprește spirala: revino în corp, clarifică următorul pas, apoi acționează.","Când ești copleșit, nu rezolvi tot. Reduci intensitatea cu 30% și alegi o singură mișcare sigură.","[""Respiră 4–4–6 (inspir 4, țin 4, expir 6) de 5 ori."", ""Numește starea: „Simt ___, nu sunt ___”."", ""Următorul pas sigur: un mesaj, un pahar cu apă, 2 minute de ordine.""]",90,easy,published,disciplina|rutina|claritate|obiceiuri,CRISIS,0
9,DOUA.zECI DE SEMNE CARE iTI ARATA CA VIATA TA E MAI BUNA  DECATCREZI,13,Daca / Putea / Spui,Rutină & Disciplină,daca|putea|spui|claritate|actiune|obiceiuri,CRISIS,CRISIS,Moment greu: Daca / Putea / Spui,"Oprește spirala: revino în corp, clarifică următorul pas, apoi acționează.","Când ești copleșit, nu rezolvi tot. Reduci intensitatea cu 30% și alegi o singură mișcare sigură.","[""Respiră 4–4–6 (inspir 4, țin 4, expir 6) de 5 ori."", ""Numește starea: „Simt ___, nu sunt ___”."", ""Următorul pas sigur: un mesaj, un pahar cu apă, 2 minute de ordine.""]",90,easy,published,disciplina|rutina|claritate|obiceiuri,CRISIS,0
71,OPTSPREZECE MEMENTOURI PENTRU CEI CARE NU STIU CE SA FACA CU VIATA LOR,12,Daca / Simti / Stii,Rutină & Disciplină,daca|simti|stii|claritate|actiune|obiceiuri,CRISIS,CRISIS,Moment greu: Daca / Simti / Stii,"Oprește spirala: revino în corp, clarifică următorul pas, apoi acționează.","Când ești copleșit, nu rezolvi tot. Reduci intensitatea cu 30% și alegi o singură mișcare sigură.","[""Respiră 4–4–6 (inspir 4, țin 4, expir 6) de 5 ori."", ""Numește starea: „Simt ___, nu sunt ___”."", ""Următorul pas sigur: un mesaj, un pahar cu apă, 2 minute de ordine.""]",90,easy,published,disciplina|rutina|claritate|obiceiuri,CRISIS,0
21,102 MODURI PRIN CARE SANULASI GANDURILE !RATIONALE SA-TI STRI CE VIATA,24,Bine / Desi / Ideea,Rutină & Disciplină,bine|desi|ideea|claritate|actiune|obiceiuri,CRISIS,CRISIS,Moment greu: Bine / Desi / Ideea,"Oprește spirala: revino în corp, clarifică următorul pas, apoi acționează.","Când ești copleșit, nu rezolvi tot. Reduci intensitatea cu 30% și alegi o singură mișcare sigură.","[""Respiră 4–4–6 (inspir 4, țin 4, expir 6) de 5 ori."", ""Numește starea: „Simt ___, nu sunt ___”."", ""Următorul pas sigur: un mesaj, un pahar cu apă, 2 minute de ordine.""]",90,easy,published,disciplina|rutina|claritate|obiceiuri,CRISIS,0
22,STAREA DE ZEN A CREATIVITATII,18,Simti / Daca / Poti,Rutină & Disciplină,simti|daca|poti|claritate|actiune|obiceiuri,CRISIS,CRISIS,Moment greu: Simti / Daca / Poti,"Oprește spirala: revino în corp, clarifică următorul pas, apoi acționează.","Când ești copleșit, nu rezolvi tot. Reduci intensitatea cu 30% și alegi o singură mișcare sigură.","[""Respiră 4–4–6 (inspir 4, țin 4, expir 6) de 5 ori."", ""Numește starea: „Simt ___, nu sunt ___”."", ""Următorul pas sigur: un mesaj, un pahar cu apă, 2 minute de ordine.""]",90,easy,published,disciplina|rutina|claritate|obiceiuri,CRISIS,0
47,DACAAMVEDEA SUFLETE IN LOC DE,6,Cine / Mult / Aduna,Rutină & Disciplină,cine|mult|aduna|claritate|actiune|obiceiuri,CRISIS,CRISIS,Moment greu: Cine / Mult / Aduna,"Oprește spirala: revino în corp, clarifică următorul pas, apoi acționează.","Când ești copleșit, nu rezolvi tot. Reduci intensitatea cu 30% și alegi o singură mișcare sigură.","[""Respiră 4–4–6 (inspir 4, țin 4, expir 6) de 5 ori."", ""Numește starea: „Simt ___, nu sunt ___”."", ""Următorul pas sigur: un mesaj, un pahar cu apă, 2 minute de ordine.""]",90,easy,published,disciplina|rutina|claritate|obiceiuri,CRISIS,0
98,PUTEREA GAND IRII NEGATIVE,13,Daca / Sens / Poate,Rutină & Disciplină,daca|sens|poate|claritate|actiune|obiceiuri,CRISIS,CRISIS,Moment greu: Daca / Sens / Poate,"Oprește spirala: revino în corp, clarifică următorul pas, apoi acționează.","Când ești copleșit, nu rezolvi tot. Reduci intensitatea cu 30% și alegi o singură mișcare sigură.","[""Respiră 4–4–6 (inspir 4, țin 4, expir 6) de 5 ori."", ""Numește starea: „Simt ___, nu sunt ___”."", ""Următorul pas sigur: un mesaj, un pahar cu apă, 2 minute de ordine.""]",90,easy,published,disciplina|rutina|claritate|obiceiuri,CRISIS,0
33,CUM SA NU TE MAI PREOCUPI DE MODUL IN CARE ARATA VIATA TA  SI SA iNCEPI SA TE  CONCENTREZIASUPRA FELULUI iN CARE TE SIMTI IN VIATA TA,24,Daca / Asta / Putin,Rutină & Disciplină,daca|asta|putin|claritate|actiune|obiceiuri,CRISIS,CRISIS,Moment greu: Daca / Asta / Putin,"Oprește spirala: revino în corp, clarifică următorul pas, apoi acționează.","Când ești copleșit, nu rezolvi tot. Reduci intensitatea cu 30% și alegi o singură mișcare sigură.","[""Respiră 4–4–6 (inspir 4, țin 4, expir 6) de 5 ori."", ""Numește starea: „Simt ___, nu sunt ___”."", ""Următorul pas sigur: un mesaj, un pahar cu apă, 2 minute de ordine.""]",90,easy,published,disciplina|rutina|claritate|obiceiuri,CRISIS,0
33,CUM SA NU TE MAI PREOCUPI DE MODUL IN CARE ARATA VIATA TA  SI SA iNCEPI SA TE  CONCENTREZIASUPRA FELULUI iN CARE TE SIMTI IN VIATA TA,26,Mult / Crezi / Vrea,Rutină & Disciplină,mult|crezi|vrea|claritate|actiune|obiceiuri,CRISIS,CRISIS,Moment greu: Mult / Crezi / Vrea,"Oprește spirala: revino în corp, clarifică următorul pas, apoi acționează.","Când ești copleșit, nu rezolvi tot. Reduci intensitatea cu 30% și alegi o singură mișcare sigură.","[""Respiră 4–4–6 (inspir 4, țin 4, expir 6) de 5 ori."", ""Numește starea: „Simt ___, nu sunt ___”."", ""Următorul pas sigur: un mesaj, un pahar cu apă, 2 minute de ordine.""]",90,easy,published,disciplina|rutina|claritate|obiceiuri,CRISIS,0
74,"PIERDERILE NU TREBUIE DEPASITE,  CI DOAR ACCEPTATE",18,Chiar / Daca / Pare,Rutină & Disciplină,chiar|daca|pare|claritate|actiune|obiceiuri,CRISIS,CRISIS,Moment greu: Chiar / Daca / Pare,"Oprește spirala: revino în corp, clarifică următorul pas, apoi acționează.","Când ești copleșit, nu rezolvi tot. Reduci intensitatea cu 30% și alegi o singură mișcare sigură.","[""Respiră 4–4–6 (inspir 4, țin 4, expir 6) de 5 ori."", ""Numește starea: „Simt ___, nu sunt ___”."", ""Următorul pas sigur: un mesaj, un pahar cu apă, 2 minute de ordine.""]",90,easy,published,disciplina|rutina|claritate|obiceiuri,CRISIS,0
30,SEMNE CA UNICA PROBLEMA CUVIATA TA ESTE MODUL IN CARE TE GANDESTI LAEA,1,Mult / Timp / Decat,Rutină & Disciplină,mult|timp|decat|claritate|actiune|obiceiuri,CRISIS,CRISIS,Moment greu: Mult / Timp / Decat,"Oprește spirala: revino în corp, clarifică următorul pas, apoi acționează.","Când ești copleșit, nu rezolvi tot. Reduci intensitatea cu 30% și alegi o singură mișcare sigură.","[""Respiră 4–4–6 (inspir 4, țin 4, expir 6) de 5 ori."", ""Numește starea: „Simt ___, nu sunt ___”."", ""Următorul pas sigur: un mesaj, un pahar cu apă, 2 minute de ordine.""]",90,easy,published,disciplina|rutina|claritate|obiceiuri,CRISIS,0
52,DE CE NE PLACE SUBCONSTIENT SA NE CREAM PROBLEME,1,Fast / Cred / Multi,Rutină & Disciplină,fast|cred|multi|claritate|actiune|obiceiuri,CRISIS,CRISIS,Moment greu: Fast / Cred / Multi,"Oprește spirala: revino în corp, clarifică următorul pas, apoi acționează.","Când ești copleșit, nu rezolvi tot. Reduci intensitatea cu 30% și alegi o singură mișcare sigură.","[""Respiră 4–4–6 (inspir 4, țin 4, expir 6) de 5 ori."", ""Numește starea: „Simt ___, nu sunt ___”."", ""Următorul pas sigur: un mesaj, un pahar cu apă, 2 minute de ordine.""]",90,easy,published,disciplina|rutina|claritate|obiceiuri,CRISIS,0
25,PSIHOLOGIA IESIRII DIN  STAREADE PLAFONARE SI CELE  TREI ETAPE NECESARE PENTRUCA OBICEIURILE SA DEVINA AUTONOME,12,Mult / Luat / Seama,Rutină & Disciplină,mult|luat|seama|claritate|actiune|obiceiuri,CRISIS,CRISIS,Moment greu: Mult / Luat / Seama,"Oprește spirala: revino în corp, clarifică următorul pas, apoi acționează.","Când ești copleșit, nu rezolvi tot. Reduci intensitatea cu 30% și alegi o singură mișcare sigură.","[""Respiră 4–4–6 (inspir 4, țin 4, expir 6) de 5 ori."", ""Numește starea: „Simt ___, nu sunt ___”."", ""Următorul pas sigur: un mesaj, un pahar cu apă, 2 minute de ordine.""]",90,easy,published,disciplina|rutina|claritate|obiceiuri,CRISIS,0
24,CUM SA ITI DAI SEAMA DACA SINGURUL CARE STA IN CALEA FERI CIRII TALE ESTI CHIAR TU,12,Totu / Face / Acest,Rutină & Disciplină,totu|face|acest|claritate|actiune|obiceiuri,CRISIS,CRISIS,Moment greu: Totu / Face / Acest,"Oprește spirala: revino în corp, clarifică următorul pas, apoi acționează.","Când ești copleșit, nu rezolvi tot. Reduci intensitatea cu 30% și alegi o singură mișcare sigură.","[""Respiră 4–4–6 (inspir 4, țin 4, expir 6) de 5 ori."", ""Numește starea: „Simt ___, nu sunt ___”."", ""Următorul pas sigur: un mesaj, un pahar cu apă, 2 minute de ordine.""]",90,easy,published,disciplina|rutina|claritate|obiceiuri,CRISIS,0
92,101 LUCRURI MULT MAI IMPORTANTE DECAT FELUL IN CARE,38,Iube / Tigi / Banii,Rutină & Disciplină,iube|tigi|banii|claritate|actiune|obiceiuri,CRISIS,CRISIS,Moment greu: Iube / Tigi / Banii,"Oprește spirala: revino în corp, clarifică următorul pas, apoi acționează.","Când ești copleșit, nu rezolvi tot. Reduci intensitatea cu 30% și alegi o singură mișcare sigură.","[""Respiră 4–4–6 (inspir 4, țin 4, expir 6) de 5 ori."", ""Numește starea: „Simt ___, nu sunt ___”."", ""Următorul pas sigur: un mesaj, un pahar cu apă, 2 minute de ordine.""]",90,easy,published,disciplina|rutina|claritate|obiceiuri,CRISIS,0
48,SAISPREZECE MOTIVE PENTRU CARE INCA NU AI DRAGOSTEA PE CARE TI-O DORESTI,6,Poti / Mult / Putin,Rutină & Disciplină,poti|mult|putin|claritate|actiune|obiceiuri,CRISIS,CRISIS,Moment greu: Poti / Mult / Putin,"Oprește spirala: revino în corp, clarifică următorul pas, apoi acționează.","Când ești copleșit, nu rezolvi tot. Reduci intensitatea cu 30% și alegi o singură mișcare sigură.","[""Respiră 4–4–6 (inspir 4, țin 4, expir 6) de 5 ori."", ""Numește starea: „Simt ___, nu sunt ___”."", ""Următorul pas sigur: un mesaj, un pahar cu apă, 2 minute de ordine.""]",90,easy,published,disciplina|rutina|claritate|obiceiuri,CRISIS,0
10,"DEPASIREA ,,ZONEI DE  CONFORT"" SI MODUL IN CARE OAMENII ISi PUN  SINGURI PIEDICI IN ATINGEREA ADEVARATEI FERICIRI",23,Poti / Viata / Deci,Rutină & Disciplină,poti|viata|deci|claritate|actiune|obiceiuri,CRISIS,CRISIS,Moment greu: Poti / Viata / Deci,"Oprește spirala: revino în corp, clarifică următorul pas, apoi acționează.","Când ești copleșit, nu rezolvi tot. Reduci intensitatea cu 30% și alegi o singură mișcare sigură.","[""Respiră 4–4–6 (inspir 4, țin 4, expir 6) de 5 ori."", ""Numește starea: „Simt ___, nu sunt ___”."", ""Următorul pas sigur: un mesaj, un pahar cu apă, 2 minute de ordine.""]",90,easy,published,disciplina|rutina|claritate|obiceiuri,CRISIS,0
57,50 DE OAMENI ISi IMPARTASESC GANDUL  CEL MAI ELIBERATOR PE CARE L-AU AVUT VREODATA,54,Alegi / Daca / Vezi,Rutină & Disciplină,alegi|daca|vezi|claritate|actiune|obiceiuri,CRISIS,CRISIS,Moment greu: Alegi / Daca / Vezi,"Oprește spirala: revino în corp, clarifică următorul pas, apoi acționează.","Când ești copleșit, nu rezolvi tot. Reduci intensitatea cu 30% și alegi o singură mișcare sigură.","[""Respiră 4–4–6 (inspir 4, țin 4, expir 6) de 5 ori."", ""Numește starea: „Simt ___, nu sunt ___”."", ""Următorul pas sigur: un mesaj, un pahar cu apă, 2 minute de ordine.""]",90,easy,published,disciplina|rutina|claritate|obiceiuri,CRISIS,0
92,101 LUCRURI MULT MAI IMPORTANTE DECAT FELUL IN CARE,41,Ceri / Scuze / Esti,Rutină & Disciplină,ceri|scuze|esti|claritate|actiune|obiceiuri,CRISIS,CRISIS,Moment greu: Ceri / Scuze / Esti,"Oprește spirala: revino în corp, clarifică următorul pas, apoi acționează.","Când ești copleșit, nu rezolvi tot. Reduci intensitatea cu 30% și alegi o singură mișcare sigură.","[""Respiră 4–4–6 (inspir 4, țin 4, expir 6) de 5 ori."", ""Numește starea: „Simt ___, nu sunt ___”."", ""Următorul pas sigur: un mesaj, un pahar cu apă, 2 minute de ordine.""]",90,easy,published,disciplina|rutina|claritate|obiceiuri,CRISIS,0
56,SAISPREZECE MODURI IN CARE EMOTIILE REPRIMATE APAR IN,5,Poti / Decat / Nega,Rutină & Disciplină,poti|decat|nega|claritate|actiune|obiceiuri,CRISIS,CRISIS,Moment greu: Poti / Decat / Nega,"Oprește spirala: revino în corp, clarifică următorul pas, apoi acționează.","Când ești copleșit, nu rezolvi tot. Reduci intensitatea cu 30% și alegi o singură mișcare sigură.","[""Respiră 4–4–6 (inspir 4, țin 4, expir 6) de 5 ori."", ""Numește starea: „Simt ___, nu sunt ___”."", ""Următorul pas sigur: un mesaj, un pahar cu apă, 2 minute de ordine.""]",90,easy,published,disciplina|rutina|claritate|obiceiuri,CRISIS,0
57,50 DE OAMENI ISi IMPARTASESC GANDUL  CEL MAI ELIBERATOR PE CARE L-AU AVUT VREODATA,58,Luam / Viata / Mult,Rutină & Disciplină,luam|viata|mult|claritate|actiune|obiceiuri,CRISIS,CRISIS,Moment greu: Luam / Viata / Mult,"Oprește spirala: revino în corp, clarifică următorul pas, apoi acționează.","Când ești copleșit, nu rezolvi tot. Reduci intensitatea cu 30% și alegi o singură mișcare sigură.","[""Respiră 4–4–6 (inspir 4, țin 4, expir 6) de 5 ori."", ""Numește starea: „Simt ___, nu sunt ___”."", ""Următorul pas sigur: un mesaj, un pahar cu apă, 2 minute de ordine.""]",90,easy,published,disciplina|rutina|claritate|obiceiuri,CRISIS,0
38,CUM SA ITI DETOXIFICI  MINTEA (FARA SA TE IZOLEZI DE SOCIETATE),22,Mult / Fara / Viata,Rutină & Disciplină,mult|fara|viata|claritate|actiune|obiceiuri,CRISIS,CRISIS,Moment greu: Mult / Fara / Viata,"Oprește spirala: revino în corp, clarifică următorul pas, apoi acționează.","Când ești copleșit, nu rezolvi tot. Reduci intensitatea cu 30% și alegi o singură mișcare sigură.","[""Respiră 4–4–6 (inspir 4, țin 4, expir 6) de 5 ori."", ""Numește starea: „Simt ___, nu sunt ___”."", ""Următorul pas sigur: un mesaj, un pahar cu apă, 2 minute de ordine.""]",90,easy,published,disciplina|rutina|claritate|obiceiuri,CRISIS,0
21,102 MODURI PRIN CARE SANULASI GANDURILE !RATIONALE SA-TI STRI CE VIATA,85,Nute / Gandi / Daca,Rutină & Disciplină,nute|gandi|daca|claritate|actiune|obiceiuri,CRISIS,CRISIS,Moment greu: Nute / Gandi / Daca,"Oprește spirala: revino în corp, clarifică următorul pas, apoi acționează.","Când ești copleșit, nu rezolvi tot. Reduci intensitatea cu 30% și alegi o singură mișcare sigură.","[""Respiră 4–4–6 (inspir 4, țin 4, expir 6) de 5 ori."", ""Numește starea: „Simt ___, nu sunt ___”."", ""Următorul pas sigur: un mesaj, un pahar cu apă, 2 minute de ordine.""]",90,easy,published,disciplina|rutina|claritate|obiceiuri,CRISIS,0
23,TOTULESTEAICICASA OAMENII MOTIVATI  INTRINSEC AJUNG LA CELE MAI BUNE VERSIUNI ALE LOR,11,Daca / Vrem / Gasim,Rutină & Disciplină,daca|vrem|gasim|claritate|actiune|obiceiuri,CRISIS,CRISIS,Moment greu: Daca / Vrem / Gasim,"Oprește spirala: revino în corp, clarifică următorul pas, apoi acționează.","Când ești copleșit, nu rezolvi tot. Reduci intensitatea cu 30% și alegi o singură mișcare sigură.","[""Respiră 4–4–6 (inspir 4, țin 4, expir 6) de 5 ori."", ""Numește starea: „Simt ___, nu sunt ___”."", ""Următorul pas sigur: un mesaj, un pahar cu apă, 2 minute de ordine.""]",90,easy,published,disciplina|rutina|claritate|obiceiuri,CRISIS,0
